,target,face_height,chin_width,chin_height,right_Eyebrow_width,right_Eyebrow_height,left_Eyebrow_width,left_Eyebrow_height,nose_width,nose_height,right_Eye_width,right_Eye_height,left_Eye_width,left_Eye_height,mouse_width,mouse_height
0,1,0.9931506849315068,0.9931506849315068,0.8082191780821918,0.3767123287671233,0.07534246575342465,0.3561643835616438,0.03424657534246575,0.1917808219178082,0.3356164383561644,0.1780821917808219,0.03424657534246575,0.17123287671232876,0.03424657534246575,0.363013698630137,0.136986301369863
1,1,0.9929577464788732,0.9929577464788732,0.8028169014084507,0.3873239436619718,0.08450704225352113,0.38028169014084506,0.035211267605633804,0.19718309859154928,0.3380281690140845,0.176056338028169,0.04225352112676056,0.176056338028169,0.04929577464788732,0.34507042253521125,0.14788732394366197
2,1,0.9583333333333334,0.9583333333333334,0.625,0.3333333333333333,0.1388888888888889,0.3402777777777778,0.04861111111111111,0.1875,0.2708333333333333,0.1527777777777778,0.027777777777777776,0.16666666666666666,0.034722222222222224,0.3611111111111111,0.16666666666666666
3,1,0.9591836734693877,0.9591836734693877,0.7210884353741497,0.36054421768707484,0.10204081632653061,0.35374149659863946,0.034013605442176874,0.1836734693877551,0.2925170068027211,0.16326530612244897,0.02040816326530612,0.1564625850340136,0.034013605442176874,0.35374149659863946,0.14965986394557823
4,1,0.9798657718120806,0.9798657718120806,0.7718120805369127,0.3691275167785235,0.09395973154362416,0.3624161073825503,0.040268456375838924,0.18791946308724833,0.31543624161073824,0.1610738255033557,0.026845637583892617,0.16778523489932887,0.026845637583892617,0.3422818791946309,0.15436241610738255
5,1,0.9466666666666667,0.9466666666666667,0.72,0.35333333333333333,0.11333333333333333,0.36666666666666664,0.03333333333333333,0.18666666666666668,0.32,0.17333333333333334,0.04,0.17333333333333334,0.04666666666666667,0.35333333333333333,0.16666666666666666
6,1,0.9864864864864865,0.9864864864864865,0.7432432432432432,0.3716216216216216,0.10135135135135136,0.34459459459459457,0.02702702702702703,0.19594594594594594,0.32432432432432434,0.16891891891891891,0.033783783783783786,0.16216216216216217,0.04054054054054054,0.3716216216216216,0.16891891891891891
7,1,0.9868421052631579,0.9868421052631579,0.7697368421052632,0.3815789473684211,0.09210526315789473,0.35526315789473684,0.03289473684210526,0.19078947368421054,0.3355263157894737,0.16447368421052633,0.02631578947368421,0.16447368421052633,0.02631578947368421,0.3684210526315789,0.16447368421052633
8,1,0.9866666666666667,0.9866666666666667,0.76,0.38,0.10666666666666667,0.37333333333333335,0.04,0.2,0.32666666666666666,0.16666666666666666,0.02666666666666667,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.18666666666666668
9,1,1.0344827586206897,1.0344827586206897,0.8482758620689655,0.3931034482758621,0.07586206896551724,0.3931034482758621,0.04827586206896552,0.20689655172413793,0.36551724137931035,0.16551724137931034,0.020689655172413793,0.1724137931034483,0.020689655172413793,0.3724137931034483,0.14482758620689656
10,2,0.9552238805970149,0.9552238805970149,0.6492537313432836,0.3358208955223881,0.14925373134328357,0.35074626865671643,0.05223880597014925,0.16417910447761194,0.30597014925373134,0.1865671641791045,0.05970149253731343,0.1791044776119403,0.05970149253731343,0.40298507462686567,0.12686567164179105
11,2,0.9375,0.9375,0.6328125,0.3203125,0.1484375,0.34375,0.0546875,0.1640625,0.296875,0.1796875,0.0546875,0.1796875,0.046875,0.390625,0.1484375
12,2,0.9428571428571428,0.9428571428571428,0.65,0.32857142857142857,0.16428571428571428,0.35,0.05,0.17857142857142858,0.30714285714285716,0.18571428571428572,0.06428571428571428,0.18571428571428572,0.06428571428571428,0.39285714285714285,0.12142857142857143
